"name","skills","job_title","job_schedule_type","job_location","salary_year_avg","job_posted_date"
"Get It Recruit - Information Technology","excel","Pricing Data Analyst","Full-time","Anywhere","$72,500.00","2023-12-18 09:00:33"
"Coda Staffing","python","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Coda Staffing","sql","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Foodbuy","ms access","SENIOR DATA ANALYST (REMOTE)","Full-time","Anywhere","$72,500.00","2023-10-31 17:57:41"
"Foodbuy","powerpoint","SENIOR DATA ANALYST (REMOTE)","Full-time","Anywhere","$72,500.00","2023-10-31 17:57:41"
"Foodbuy","word","SENIOR DATA ANALYST (REMOTE)","Full-time","Anywhere","$72,500.00","2023-10-31 17:57:41"
"Foodbuy","excel","SENIOR DATA ANALYST (REMOTE)","Full-time","Anywhere","$72,500.00","2023-10-31 17:57:41"
"Global Healthcare Exchange, Inc.","sql","Data Analyst III","Full-time","Anywhere","$72,500.00","2023-04-19 19:01:49"
"Global Healthcare Exchange, Inc.","python","Data Analyst III","Full-time","Anywhere","$72,500.00","2023-04-19 19:01:49"
"Global Healthcare Exchange, Inc.","r","Data Analyst III","Full-time","Anywhere","$72,500.00","2023-04-19 19:01:49"
"Global Healthcare Exchange, Inc.","excel","Data Analyst III","Full-time","Anywhere","$72,500.00","2023-04-19 19:01:49"
"Coda Staffing","spss","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Coda Staffing","sas","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Coda Staffing","seaborn","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Coda Staffing","plotly","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Global Healthcare Exchange, Inc.","gitlab","Data Analyst III","Full-time","Anywhere","$72,500.00","2023-04-19 19:01:49"
"Coda Staffing","matplotlib","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Coda Staffing","r","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Brave Thinking Institute","zoom","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","sql","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","javascript","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","sheets","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","html","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","spark","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Brave Thinking Institute","asana","Marketing Analyst","Full-time","Anywhere","$72,500.00","2023-05-10 18:02:59"
"Get It Recruit - Transportation","sql","Junior Business/Data Analyst","Full-time","Anywhere","$72,000.00","2023-07-28 09:00:20"
"Get It Recruit - Transportation","nosql","Junior Business/Data Analyst","Full-time","Anywhere","$72,000.00","2023-07-28 09:00:20"
"CVS Health","phoenix","Data Analyst","Full-time","Anywhere","$71,850.00","2023-01-12 08:00:40"
"CVS Health","tableau","Data Analyst","Full-time","Anywhere","$71,850.00","2023-01-12 08:00:40"
"CVS Health","sql","Data Analyst","Full-time","Anywhere","$71,850.00","2023-01-12 08:00:40"
"CVS Health","python","Data Analyst","Full-time","Anywhere","$71,850.00","2023-01-12 08:00:40"
"CVS Health","r","Data Analyst","Full-time","Anywhere","$71,850.00","2023-01-12 08:00:40"
"CVS Health","sql","Financial Data Analyst","Full-time","Anywhere","$71,850.00","2023-04-15 07:46:41"
"CVS Health","alteryx","Data Analyst","Full-time","Anywhere","$71,850.00","2022-12-31 08:01:47"
"CVS Health","power bi","Data Analyst","Full-time","Anywhere","$71,850.00","2022-12-31 08:01:47"
"CVS Health","tableau","Data Analyst","Full-time","Anywhere","$71,850.00","2022-12-31 08:01:47"
"CVS Health","excel","Data Analyst","Full-time","Anywhere","$71,850.00","2022-12-31 08:01:47"
"Get It Recruit - Information Technology","python","Data Analyst Intern","Full-time and Internship","Anywhere","$71,000.00","2023-12-04 09:00:41"
"Get It Recruit - Information Technology","looker","Data Analyst Intern","Full-time and Internship","Anywhere","$71,000.00","2023-12-04 09:00:41"
"Get It Recruit - Information Technology","sql","Data Analyst Intern","Full-time and Internship","Anywhere","$71,000.00","2023-12-04 09:00:41"
"The State of Florida","oracle","(Telework Eligible) SENIOR ORACLE DATA BASE ANALYST","Full-time","Anywhere","$70,842.96","2023-12-27 22:39:47"
"The State of Florida","unix","(Telework Eligible) SENIOR ORACLE DATA BASE ANALYST","Full-time","Anywhere","$70,842.96","2023-12-27 22:39:47"
"The State of Florida","shell","(Telework Eligible) SENIOR ORACLE DATA BASE ANALYST","Full-time","Anywhere","$70,842.96","2023-12-27 22:39:47"
"The State of Florida","express","(Telework Eligible) SENIOR ORACLE DATA BASE ANALYST","Full-time","Anywhere","$70,842.96","2023-12-27 22:39:47"
"Amplified Sourcing","sas","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-13 20:06:14"
"Get It Recruit - Information Technology","sql","Manufacturing Operations Data Analyst","Full-time","Anywhere","$70,000.00","2023-08-16 13:01:01"
"Amplified Sourcing","r","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-13 20:06:14"
"Zelo Digital Recruitment","python","Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-30 07:59:57"
"Get It Recruit - Information Technology","planner","Manufacturing Operations Data Analyst","Full-time","Anywhere","$70,000.00","2023-08-16 13:01:01"
"Zelo Digital Recruitment","r","Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-30 07:59:57"
"Zelo Digital Recruitment","tableau","Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-30 07:59:57"
"Amplified Sourcing","python","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-13 20:06:14"
"Amplified Sourcing","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-13 20:06:14"
"Amplified Sourcing","sas","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-13 20:06:14"
"Zelo Digital Recruitment","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-30 07:59:57"
"Kermit","excel","Healthcare Contract/Data Analyst","Full-time","Anywhere","$70,000.00","2023-04-20 09:00:04"
"Global Accounting Network","sql","Financial Data Analyst","Full-time","Anywhere","$70,000.00","2023-03-02 15:49:09"
"Global Accounting Network","python","Financial Data Analyst","Full-time","Anywhere","$70,000.00","2023-03-02 15:49:09"
"Global Accounting Network","power bi","Financial Data Analyst","Full-time","Anywhere","$70,000.00","2023-03-02 15:49:09"
"Zelo Digital Recruitment","power bi","Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-30 07:59:57"
"Ohio Shared Information Services Inc","flow","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Pentasia","sql","Fraud Data Analyst","Full-time","Anywhere","$70,000.00","2023-09-20 22:00:17"
"Pentasia","python","Fraud Data Analyst","Full-time","Anywhere","$70,000.00","2023-09-20 22:00:17"
"Pentasia","excel","Fraud Data Analyst","Full-time","Anywhere","$70,000.00","2023-09-20 22:00:17"
"Pentasia","r","Fraud Data Analyst","Full-time","Anywhere","$70,000.00","2023-09-20 22:00:17"
"Ohio Shared Information Services Inc","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","t-sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","crystal","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","sql server","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","azure","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","power bi","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"Ohio Shared Information Services Inc","git","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-22 22:09:17"
"FINSYNC, Inc.","r","Business Analyst - Informatics Specialist","Full-time","Anywhere","$70,000.00","2023-09-27 04:38:45"
"Get It Recruit - Information Technology","excel","Asset Verification Data Analyst","Full-time","Anywhere","$70,000.00","2023-05-17 09:01:09"
"Get It Recruit - Information Technology","planner","Community Data Analyst","Full-time","Anywhere","$70,000.00","2023-12-26 09:01:09"
"Get It Recruit - Information Technology","python","Community Data Analyst","Full-time","Anywhere","$70,000.00","2023-12-26 09:01:09"
"FINSYNC, Inc.","python","Business Analyst - Informatics Specialist","Full-time","Anywhere","$70,000.00","2023-09-27 04:38:45"
"Coda Search│Staffing","spss","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","sas","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"FINSYNC, Inc.","flow","Business Analyst - Informatics Specialist","Full-time","Anywhere","$70,000.00","2023-09-27 04:38:45"
"Coda Search│Staffing","seaborn","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","plotly","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","matplotlib","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","sas","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","r","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","python","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Coda Search│Staffing","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-02-02 22:01:05"
"Partnership Employment","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-01-25 22:59:51"
"Partnership Employment","redshift","Data Analyst","Full-time","Anywhere","$70,000.00","2023-01-25 22:59:51"
"Partnership Employment","excel","Data Analyst","Full-time","Anywhere","$70,000.00","2023-01-25 22:59:51"
"Get It Recruit - Information Technology","sharepoint","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"Get It Recruit - Information Technology","tableau","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"Get It Recruit - Information Technology","excel","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"Get It Recruit - Information Technology","vba","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"Get It Recruit - Information Technology","python","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"Get It Recruit - Information Technology","sql","Junior Reporting Data Analyst","Full-time","Anywhere","$70,000.00","2023-07-08 10:00:04"
"AdelFi","spreadsheet","Loan Data Analyst","Full-time","Anywhere","$70,000.00","2023-09-17 15:01:07"
"Class Action Capital Recovery LLC","excel","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-03 00:00:01"
"Class Action Capital Recovery LLC","sql","Data Analyst","Full-time","Anywhere","$70,000.00","2023-11-03 00:00:01"
"DAVITA","sas","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","go","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","excel","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","powerpoint","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","spss","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","sql","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","r","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","tableau","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","power bi","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","python","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"DAVITA","sas","Senior Data Analyst, Clinical Programs - REMOTE/HYBRID","Full-time","Anywhere","$69,750.00","2023-09-15 15:00:12"
"Diversified","python","Data & Analytics Analyst - Virtual, USA","Full-time","Anywhere","$69,500.00","2023-08-16 17:14:31"
"Diversified","sql","Data & Analytics Analyst - Virtual, USA","Full-time","Anywhere","$69,500.00","2023-08-16 17:14:31"
"Diversified","power bi","Data & Analytics Analyst - Virtual, USA","Full-time","Anywhere","$69,500.00","2023-08-16 17:14:31"
"Ambry Genetics Corporation","aws","Clinical Data Analyst I (REMOTE-USA)","Full-time","Anywhere","$69,000.00","2023-08-21 15:00:52"
"Ambry Genetics Corporation","mysql","Clinical Data Analyst I (REMOTE-USA)","Full-time","Anywhere","$69,000.00","2023-08-21 15:00:52"
"Ambry Genetics Corporation","excel","Clinical Data Analyst I (REMOTE-USA)","Full-time","Anywhere","$69,000.00","2023-08-21 15:00:52"
"Ambry Genetics Corporation","tableau","Clinical Data Analyst I (REMOTE-USA)","Full-time","Anywhere","$69,000.00","2023-08-21 15:00:52"
"Get It Recruit - Finance","ms access","Statistical Reporting Business Analyst","Full-time","Anywhere","$68,000.00","2023-09-16 10:01:30"
"Get It Recruit - Finance","spreadsheet","Statistical Reporting Business Analyst","Full-time","Anywhere","$68,000.00","2023-09-16 10:01:30"
"Get It Recruit - Finance","sql","Statistical Reporting Business Analyst","Full-time","Anywhere","$68,000.00","2023-09-16 10:01:30"
"Get It Recruit - Finance","excel","Statistical Reporting Business Analyst","Full-time","Anywhere","$68,000.00","2023-09-16 10:01:30"
"Get It Recruit - Finance","looker","Statistical Reporting Business Analyst","Full-time","Anywhere","$68,000.00","2023-09-16 10:01:30"
"AllianceChicago","sql","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","c#","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","sass","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","sql server","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","azure","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","power bi","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","ssis","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","ssrs","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","flow","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"AllianceChicago","terminal","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"iTalent Digital","tableau","Data Analyst (SQL) :Role 3354","Full-time","Anywhere","$67,500.00","2023-04-11 17:01:23"
"iTalent Digital","excel","Data Analyst (SQL) :Role 3354","Full-time","Anywhere","$67,500.00","2023-04-11 17:01:23"
"iTalent Digital","express","Data Analyst (SQL) :Role 3354","Full-time","Anywhere","$67,500.00","2023-04-11 17:01:23"
"iTalent Digital","python","Data Analyst (SQL) :Role 3354","Full-time","Anywhere","$67,500.00","2023-04-11 17:01:23"
"Get It Recruit - Information Technology","ms access","Research/Data Analyst","Full-time","Anywhere","$67,500.00","2023-09-11 10:44:32"
"iTalent Digital","sql","Data Analyst (SQL) :Role 3354","Full-time","Anywhere","$67,500.00","2023-04-11 17:01:23"
"AllianceChicago","python","Data Analyst","Full-time","Anywhere","$67,500.00","2023-01-25 19:01:59"
"CyberCoders","tableau","Survey Data Analyst","Full-time","Anywhere","$67,500.00","2023-06-27 19:02:16"
"Get It Recruit - Information Technology","sql","Data Analyst for Democratic Attorneys General and AG Candidates","Full-time","Anywhere","$67,500.00","2023-05-02 08:00:26"
"Get It Recruit - Information Technology","python","Data Analyst for Democratic Attorneys General and AG Candidates","Full-time","Anywhere","$67,500.00","2023-05-02 08:00:26"
"Get It Recruit - Information Technology","r","Data Analyst for Democratic Attorneys General and AG Candidates","Full-time","Anywhere","$67,500.00","2023-05-02 08:00:26"
"Get It Recruit - Information Technology","looker","Data Analyst for Democratic Attorneys General and AG Candidates","Full-time","Anywhere","$67,500.00","2023-05-02 08:00:26"
